"scene_id","title","release_year","scene_location","scene_location","production_co","director","filming_type","zip_code","start_date","end_date"
"835075","Pushing Dead","2016","Cordova Market, 301 Rolph Street, San Francisco","cordova market 301 rolph street san francisco","Pushing Dead , LLC","Tom Brown","Feature Film","94112","5/18/2016","5/21/2016"
"829146","Pushing Dead","2016","915 Naples, San Francisco","915 naples san francisco","Pushing Dead , LLC","Tom Brown","Feature Film","94112","10/21/2016","10/24/2016"
"814267","Pushing Dead","2016","Infield Batting Cages, 1888 Clement Street","infield batting cages 1888 clement street","Pushing Dead , LLC","Tom Brown","Feature Film","94121","10/17/2016","10/20/2016"
"372501","Pushing Dead","2016","42 Walter Street","42 walter street","Pushing Dead , LLC","Tom Brown","Feature Film","94114","12/15/2016","12/18/2016"
"175728","Pushing Dead","2016","Church Street MUNI Station","church street muni station","Pushing Dead , LLC","Tom Brown","Feature Film","94107","11/18/2016","11/21/2016"
"964549","Pushing Dead","2016","Double Happiness Health, 3380 20th Street","double happiness health 3380 20th street","Pushing Dead , LLC","Tom Brown","Feature Film","94110","2/19/2016","2/22/2016"
"127574","Pushing Dead","2016","Ele Nino Traiing Cetner, 2920 3rd Street","ele nino traiing cetner 2920 3rd street","Pushing Dead , LLC","Tom Brown","Feature Film","94107","5/20/2016","5/23/2016"
"938807","Pushing Dead","2016","Matching Half Café, 1799 McAllister Street","matching half café 1799 mcallister street","Pushing Dead , LLC","Tom Brown","Feature Film","94115","11/26/2016","11/29/2016"
"380055","Pushing Dead","2016","433 Baker Street,","433 baker street","Pushing Dead , LLC","Tom Brown","Feature Film","94117","12/23/2016","12/26/2016"
"874844","Pushing Dead","2016","1069 Tennessee Street","1069 tennessee street","Pushing Dead , LLC","Tom Brown","Feature Film","94107","8/17/2016","8/20/2016"
"895926","Pushing Dead","2016","2930 3rd Street","2930 3rd street","Pushing Dead , LLC","Tom Brown","Feature Film","94107","12/20/2016","12/23/2016"
"105686","Pushing Dead","2016","Hayes Street between Ashbury and Shrader","hayes street between ashbury and shrader","Pushing Dead , LLC","Tom Brown","Feature Film","94117","9/27/2016","9/30/2016"
"613076","Pushing Dead","2016","Mission Neibhrohood Health Cetner, 240 Shotweel Street","mission neibhrohood health cetner 240 shotweel street","Pushing Dead , LLC","Tom Brown","Feature Film","94110","1/19/2016","1/22/2016"
"594640","Pushing Dead","2016","Octavia at Grove Street","octavia at grove street","Pushing Dead , LLC","Tom Brown","Feature Film","94102","12/17/2016","12/20/2016"
"954267","Pushing Dead","2016","Koshland Park","koshland park","Pushing Dead , LLC","Tom Brown","Feature Film","94102","5/1/2016","5/4/2016"
"145075","Pushing Dead","2016","Daniel's Pharmacy, 943 Geneva Ave","daniel's pharmacy 943 geneva ave","Pushing Dead , LLC","Tom Brown","Feature Film","94109","4/13/2016","4/16/2016"
"186230","Pushing Dead","2016","5th Ave @ Fulton Street in Golden Gate Park","5th ave @ fulton street in golden gate park","Pushing Dead , LLC","Tom Brown","Feature Film","94118","5/12/2016","5/15/2016"
"385078","Pushing Dead","2016","Uva Enoteca, 568 Haight Street","uva enoteca 568 haight street","Pushing Dead , LLC","Tom Brown","Feature Film","94117","2/1/2016","2/4/2016"
"551756","Pushing Dead","2016","Turk Street between Steiner and Scott Streets","turk street between steiner and scott streets","Pushing Dead , LLC","Tom Brown","Feature Film","94115","9/19/2016","9/22/2016"
"645787","Sense8 - Season 2","2016","Westerfeld House, 1198 Fulton St.","westerfeld house 1198 fulton st","Unpronounceable Productions, LLC","Wachowski Siblings","TV Series_x000D_
","94117","3/22/2016","3/25/2016"
"445391","Sense8 - Season 2","2016","67-69 Deming St.","67-69 deming st","Unpronounceable Productions, LLC","Wachowski Siblings","TV Series_x000D_
","94114","2/10/2016","2/13/2016"
"272326","Sense8 - Season 2","2016","The Women's Building, 3543 18th St.","the women's building 3543 18th st","Unpronounceable Productions, LLC","Wachowski Siblings","TV Series_x000D_
","94110","2/1/2016","2/4/2016"
"669423","Sense8 - Season 2","2016","Julia Morgan Ballroom at the Merchant's Exchange Building, 465 California St.","julia morgan ballroom at the merchant's exchange building 465 california st","Unpronounceable Productions, LLC","Wachowski Siblings","TV Series_x000D_
","94104","10/11/2016","10/14/2016"
"805166","Sense8 - Season 2","2016","Marina Morrison Bridal, 30 Maiden Ln.","marina morrison bridal 30 maiden ln","Unpronounceable Productions, LLC","Wachowski Siblings","TV Series_x000D_
","94111","11/27/2016","11/30/2016"
"918995","Sense8 - Season 2","2016","Grace Cathedral, 1100 California St.","grace cathedral 1100 california st","Unpronounceable Productions, LLC","Wachowski Siblings","TV Series_x000D_
","94108","10/22/2016","10/25/2016"
"121009","Sense8 - Season 2","2016","San Francisco City Hall, 1 Dr. Carlton B. Goodlett Pl.","san francisco city hall 1 dr carlton b goodlett pl","Unpronounceable Productions, LLC","Wachowski Siblings","TV Series_x000D_
","94102","3/24/2016","3/27/2016"
"876388","Sense8 - Season 2","2016","City Lights Bookstore, 261 Columbus Ave.","city lights bookstore 261 columbus ave","Unpronounceable Productions, LLC","Wachowski Siblings","TV Series_x000D_
","94133","6/28/2016","7/1/2016"
"613919","Sense8 - Season 2","2016","Billy Goat Hill, Castro St. & 30th St.","billy goat hill castro st & 30th st","Unpronounceable Productions, LLC","Wachowski Siblings","TV Series_x000D_
","94131","2/28/2016","3/2/2016"
"344745","Sense8 - Season 2","2016","The Castro Theater, 429 Castro St.","the castro theater 429 castro st","Unpronounceable Productions, LLC","Wachowski Siblings","TV Series_x000D_
","94114","2/27/2016","3/1/2016"
"186928","Sense8 - Season 2","2016","Mission Creek Harbor along Channel St.","mission creek harbor along channel st","Unpronounceable Productions, LLC","Wachowski Siblings","TV Series_x000D_
","94158","12/20/2016","12/23/2016"
"153148","Sense8 - Season 2","2016","Grant between Sacramento and Jack Kerouac Alley","grant between sacramento and jack kerouac alley","Unpronounceable Productions, LLC","Wachowski Siblings","TV Series_x000D_
","94108","2/21/2016","2/24/2016"
"156845","Sense8 - Season 2","2016","Castle between Union and Green","castle between union and green","Unpronounceable Productions, LLC","Wachowski Siblings","TV Series_x000D_
","94124","9/20/2016","9/23/2016"
"663026","Sense8 - Season 2","2016","Green between Kearny and Montgomery","green between kearny and montgomery","Unpronounceable Productions, LLC","Wachowski Siblings","TV Series_x000D_
","94104","8/13/2016","8/16/2016"
"721424","Sense8 - Season 2","2016","Montgomery between Green and Broadway","montgomery between green and broadway","Unpronounceable Productions, LLC","Wachowski Siblings","TV Series_x000D_
","94105","11/9/2016","11/12/2016"
"167339","Sense8 - Season 2","2016","Washington between Stockton and Kearny","washington between stockton and kearny","Unpronounceable Productions, LLC","Wachowski Siblings","TV Series_x000D_
","94133","8/28/2016","8/31/2016"
"292399","Sense8 - Season 2","2016","Spofford between Washington and Clay","spofford between washington and clay","Unpronounceable Productions, LLC","Wachowski Siblings","TV Series_x000D_
","94108","5/28/2016","5/31/2016"
"663635","Sense8 - Season 2","2016","Clay between Stockton and Grant","clay between stockton and grant","Unpronounceable Productions, LLC","Wachowski Siblings","TV Series_x000D_
","94108","4/13/2016","4/16/2016"
"863731","Sense8 - Season 2","2016","Filbert between Hyde and Jones","filbert between hyde and jones","Unpronounceable Productions, LLC","Wachowski Siblings","TV Series_x000D_
","94133","5/3/2016","5/6/2016"
"286280","Ballers Season 3","2017","Fairmont Hotel (950 Mason Street, Nob Hill)","fairmont hotel (950 mason street nob hill)","Chori Perros Productions, LLC","Julian Farino","TV Series","94108","2/5/2017","2/8/2017"
"195326","Ballers Season 3","2017","Embarcadero around Rincon Park","embarcadero around rincon park","Chori Perros Productions, LLC","Julian Farino","TV Series","94105","5/6/2017","5/9/2017"
"439633","Ballers Season 3","2017","San Remo Hotel (2237 Mason)","san remo hotel (2237 mason)","Chori Perros Productions, LLC","Julian Farino","TV Series","94133","12/18/2017","12/21/2017"
"830956","Ballers Season 3","2017","Huntington Park (California & Taylor Streets, Nob Hill)","huntington park (california & taylor streets nob hill)","Chori Perros Productions, LLC","Julian Farino","TV Series","94108","3/27/2017","3/30/2017"
"781941","Ballers Season 3","2017","Driving around Taylor/Pacific/Leavenworth","driving around taylor/pacific/leavenworth","Chori Perros Productions, LLC","Julian Farino","TV Series","94123","6/18/2017","6/21/2017"
"457181","Ballers Season 3","2017","California and Jones St.","california and jones st","Chori Perros Productions, LLC","Julian Farino","TV Series","94118","2/16/2017","2/19/2017"
"583197","Ballers Season 3","2017","Another Café, 1191 Pine St at Leavenworth","another café 1191 pine st at leavenworth","Chori Perros Productions, LLC","Julian Farino","TV Series","94109","9/27/2017","9/30/2017"
"549939","Budding Prospects, Pilot","2017","3050 24th Street","3050 24th street","Picrow Streaming Inc.","Terry Zwigoff","TV Film","94110","4/17/2017","4/20/2017"
"238050","Budding Prospects, Pilot","2017","3033 24th Street","3033 24th street","Picrow Streaming Inc.","Terry Zwigoff","TV Film","94110","3/15/2017","3/18/2017"
"521451","Budding Prospects, Pilot","2017","2937 24th Street","2937 24th street","Picrow Streaming Inc.","Terry Zwigoff","TV Film","94110","4/17/2017","4/20/2017"
"759508","Budding Prospects, Pilot","2017","1167 Alabama Street","1167 alabama street","Picrow Streaming Inc.","Terry Zwigoff","TV Film","94110","2/23/2017","2/26/2017"
"197588","Budding Prospects, Pilot","2017","1641 York Street","1641 york street","Picrow Streaming Inc.","Terry Zwigoff","TV Film","94110","12/2/2017","12/5/2017"
"591262","Budding Prospects, Pilot","2017","Bernal Heights Boulevard","bernal heights boulevard","Picrow Streaming Inc.","Terry Zwigoff","TV Film","94110","10/3/2017","10/6/2017"
"207667","Budding Prospects, Pilot","2017","40 Prentiss Street","40 prentiss street","Picrow Streaming Inc.","Terry Zwigoff","TV Film","94110","12/13/2017","12/16/2017"
"526458","Budding Prospects, Pilot","2017","500 Cortland Avenue","500 cortland avenue","Picrow Streaming Inc.","Terry Zwigoff","TV Film","94110","6/3/2017","6/6/2017"
"853356","Budding Prospects, Pilot","2017","Lucky Street","lucky street","Picrow Streaming Inc.","Terry Zwigoff","TV Film","94110","5/19/2017","5/22/2017"
"356612","Budding Prospects, Pilot","2017","1125 Guerrero Street","1125 guerrero street","Picrow Streaming Inc.","Terry Zwigoff","TV Film","94110","5/19/2017","5/22/2017"
"488598","Budding Prospects, Pilot","2017","Gough Street & Clay Street","gough street & clay street","Picrow Streaming Inc.","Terry Zwigoff","TV Film","94109","12/9/2017","12/12/2017"
"972140","Budding Prospects, Pilot","2017","2007 Franklin Street","2007 franklin street","Picrow Streaming Inc.","Terry Zwigoff","TV Film","94109","6/1/2017","6/4/2017"
"397077","Budding Prospects, Pilot","2017","951 Hudson Avenue","951 hudson avenue","Picrow Streaming Inc.","Terry Zwigoff","TV Film","94124","9/24/2017","9/27/2017"
"365160","Chance Season 2","2017","Marina Blvd between Baker and Fillmore St","marina blvd between baker and fillmore st","TVM Productions Inc.","Rozann Dawson","TV Series_x000D_
","94123","1/9/2017","1/12/2017"
"990151","Chance Season 2","2017","Jefferson St at Taylor St","jefferson st at taylor st","TVM Productions Inc.","Rozann Dawson","TV Series_x000D_
","94133","1/3/2017","1/6/2017"
"719255","Chance Season 2","2017","Taylor St, north of Jefferson St to end","taylor st north of jefferson st to end","TVM Productions Inc.","Rozann Dawson","TV Series_x000D_
","94133","8/5/2017","8/8/2017"
"614160","Chance Season 2","2017","Haight St at Ashbury St","haight st at ashbury st","TVM Productions Inc.","Rozann Dawson","TV Series_x000D_
","94117","1/15/2017","1/18/2017"
"539377","Chance Season 2","2017","Central St between Haight and Page St","central st between haight and page st","TVM Productions Inc.","Rozann Dawson","TV Series_x000D_
","94117","4/7/2017","4/10/2017"
"899522","Chance Season 2","2017","Waller St between Masonic and Del Mar St","waller st between masonic and del mar st","TVM Productions Inc.","Rozann Dawson","TV Series_x000D_
","94117","11/12/2017","11/15/2017"
"850949","Chance Season 2","2017","Market St at Embarcadero","market st at embarcadero","TVM Productions Inc.","Rozann Dawson","TV Series_x000D_
","94105","6/18/2017","6/21/2017"
"773709","Chance Season 2","2017","Embarcadero between Harrison and Folsom St","embarcadero between harrison and folsom st","TVM Productions Inc.","Rozann Dawson","TV Series_x000D_
","94105","7/17/2017","7/20/2017"
"359509","Chance Season 2","2017","Embarcadero at Lombard St.","embarcadero at lombard st","TVM Productions Inc.","Rozann Dawson","TV Series_x000D_
","94111","9/4/2017","9/7/2017"
"373518","Chance Season 2","2017","Union St at Leavenworth St","union st at leavenworth st","TVM Productions Inc.","Rozann Dawson","TV Series_x000D_
","94109","10/16/2017","10/19/2017"
"913990","Chance Season 2","2017","Lombard St between Leavenworth and Hyde St","lombard st between leavenworth and hyde st","TVM Productions Inc.","Rozann Dawson","TV Series_x000D_
","94133","9/23/2017","9/26/2017"
"338235","Chance Season 2","2017","Filbert St at Stockton St","filbert st at stockton st","TVM Productions Inc.","Rozann Dawson","TV Series_x000D_
","94133","10/1/2017","10/4/2017"
"530561","Chance Season 2","2017","20th St between Church and Dolores St","20th st between church and dolores st","TVM Productions Inc.","Rozann Dawson","TV Series_x000D_
","94114","9/7/2017","9/10/2017"
"654577","Chance Season 2","2017","Scott St between Jackson and Clay St","scott st between jackson and clay st","TVM Productions Inc.","Rozann Dawson","TV Series_x000D_
","94115","10/22/2017","10/25/2017"
"716349","Chance Season 2","2017","Steiner St between Jackson and Clay St","steiner st between jackson and clay st","TVM Productions Inc.","Rozann Dawson","TV Series_x000D_
","15163","1/6/2017","1/9/2017"
"788671","Chance Season 2","2017","Lombard St between Hyde and Larkin St","lombard st between hyde and larkin st","TVM Productions Inc.","Rozann Dawson","TV Series_x000D_
","94133","1/18/2017","1/21/2017"
"315530","Chance Season 2","2017","Columbus between Filbert and Lombard St","columbus between filbert and lombard st","TVM Productions Inc.","Rozann Dawson","TV Series_x000D_
","94133","11/20/2017","11/23/2017"
"307531","Chance Season 2","2017","Embarcadero at Vallejo St.","embarcadero at vallejo st","TVM Productions Inc.","Rozann Dawson","TV Series_x000D_
","94133","1/18/2017","1/21/2017"
"917316","Chance Season 2","2017","Embarcadero between Bay and Chestnut St","embarcadero between bay and chestnut st","TVM Productions Inc.","Rozann Dawson","TV Series_x000D_
","94133","5/6/2017","5/9/2017"
"936511","Chance Season 2","2017","Heron @ Berwick (off 8th and Harrison St)","heron @ berwick (off 8th and harrison st)","TVM Productions Inc.","Rozann Dawson","TV Series_x000D_
","94103","1/15/2017","1/18/2017"
"402995","Chance Season 2","2017","Duboce between Buena Vista East and Alpine St","duboce between buena vista east and alpine st","TVM Productions Inc.","Rozann Dawson","TV Series_x000D_
","94117","6/2/2017","6/5/2017"
"685491","Chance Season 2","2017","Haight between Central and Ashbury St","haight between central and ashbury st","TVM Productions Inc.","Rozann Dawson","TV Series_x000D_
","94117","5/9/2017","5/12/2017"
"970400","Chance Season 2","2017","Mason between Sacramento and California St","mason between sacramento and california st","TVM Productions Inc.","Rozann Dawson","TV Series_x000D_
","94108","9/5/2017","9/8/2017"
"711556","Chance Season 2","2017","Sacramento between Mason and Taylor St","sacramento between mason and taylor st","TVM Productions Inc.","Rozann Dawson","TV Series_x000D_
","94108","7/1/2017","7/4/2017"
"997218","Chance Season 2","2017","California between Mason and Taylor St","california between mason and taylor st","TVM Productions Inc.","Rozann Dawson","TV Series_x000D_
","94133","8/20/2017","8/23/2017"
"778713","Chance Season 2","2017","Leavenworth at McAllister St","leavenworth at mcallister st","TVM Productions Inc.","Rozann Dawson","TV Series_x000D_
","94102","11/21/2017","11/24/2017"
"950488","Chance Season 2","2017","Embarcadero between Market to Fillmore St","embarcadero between market to fillmore st","TVM Productions Inc.","Rozann Dawson","TV Series_x000D_
","94105","10/20/2017","10/23/2017"
"797252","Chance Season 2","2017","Coit Tower","coit tower","TVM Productions Inc.","Rozann Dawson","TV Series_x000D_
","94133","9/2/2017","9/5/2017"
"350878","Chance Season 2","2017","Palace of Fine Arts (3301 Lyon Street)","palace of fine arts (3301 lyon street)","TVM Productions Inc.","Rozann Dawson","TV Series_x000D_
","94123","9/4/2017","9/7/2017"
"961742","Chance Season 2","2017","Presidio Heights Neighborhood","presidio heights neighborhood","TVM Productions Inc.","Rozann Dawson","TV Series_x000D_
","94118","3/6/2017","3/9/2017"
"629507","Etruscan Smile","2017","Treasure Island","treasure island","Po Valley Productions, LLC","Oded Binnun/ Michel Brezis","Feature Film","94130","12/23/2017","12/26/2017"
"242935","Etruscan Smile","2017","Andronico's, 1200 Irving Street","andronico's 1200 irving street","Po Valley Productions, LLC","Oded Binnun/ Michel Brezis","Feature Film","94122","6/27/2017","6/30/2017"
"164504","Etruscan Smile","2017","Mudpie, 2185 Fillmore Street","mudpie 2185 fillmore street","Po Valley Productions, LLC","Oded Binnun/ Michel Brezis","Feature Film","94115","12/17/2017","12/20/2017"
"352820","Etruscan Smile","2017","Hooker Alley Garden on Mason between Bush & Pine","hooker alley garden on mason between bush & pine","Po Valley Productions, LLC","Oded Binnun/ Michel Brezis","Feature Film","94108","6/18/2017","6/21/2017"
"767698","Etruscan Smile","2017","Broadway @ Jones Streets","broadway @ jones streets","Po Valley Productions, LLC","Oded Binnun/ Michel Brezis","Feature Film","10012","5/27/2017","5/30/2017"
"298106","Etruscan Smile","2017","Outpost Studios, 69 Green Street","outpost studios 69 green street","Po Valley Productions, LLC","Oded Binnun/ Michel Brezis","Feature Film","94111","4/13/2017","4/16/2017"
"165846","Etruscan Smile","2017","Legion of Honor, 100 34th Ave","legion of honor 100 34th ave","Po Valley Productions, LLC","Oded Binnun/ Michel Brezis","Feature Film","94121","3/25/2017","3/28/2017"
"294936","Etruscan Smile","2017","UCSF Mt Zion 1600 Divisadero","ucsf mt zion 1600 divisadero","Po Valley Productions, LLC","Oded Binnun/ Michel Brezis","Feature Film","94115","4/27/2017","4/30/2017"
"945949","Etruscan Smile","2017","343 Union Street","343 union street","Po Valley Productions, LLC","Oded Binnun/ Michel Brezis","Feature Film","94133","4/16/2017","4/19/2017"
"310653","Etruscan Smile","2017","Pier 39 San Francisco","pier 39 san francisco","Po Valley Productions, LLC","Oded Binnun/ Michel Brezis","Feature Film","94133","10/21/2017","10/24/2017"
"171248","Etruscan Smile","2017","Pier 14 San Francisco","pier 14 san francisco","Po Valley Productions, LLC","Oded Binnun/ Michel Brezis","Feature Film","94105","12/5/2017","12/8/2017"
"557268","Etruscan Smile","2017","Chaya / Perry's 132 Embarcadero","chaya / perry's 132 embarcadero","Po Valley Productions, LLC","Oded Binnun/ Michel Brezis","Feature Film","94105","3/27/2017","3/30/2017"
"874139","Etruscan Smile","2017","Castle Street @ Green Street","castle street @ green street","Po Valley Productions, LLC","Oded Binnun/ Michel Brezis","Feature Film","94133","8/1/2017","8/4/2017"
"194274","Etruscan Smile","2017","1227 Montgomery Street","1227 montgomery street","Po Valley Productions, LLC","Oded Binnun/ Michel Brezis","Feature Film","94133","7/28/2017","7/31/2017"
"685811","Etruscan Smile","2017","San Francisco City Hall","san francisco city hall","Po Valley Productions, LLC","Oded Binnun/ Michel Brezis","Feature Film","94102","7/12/2017","7/15/2017"
"810195","Etruscan Smile","2017","San Francisco Airport","san francisco airport","Po Valley Productions, LLC","Oded Binnun/ Michel Brezis","Feature Film","94128","7/2/2017","7/5/2017"
"927136","Etruscan Smile","2017","Benu Restaurant, 22 Hawthorne Street","benu restaurant 22 hawthorne street","Po Valley Productions, LLC","Oded Binnun/ Michel Brezis","Feature Film","94105","8/12/2017","8/15/2017"
"151545","Etruscan Smile","2017","California Street between Front and Davis","california street between front and davis","Po Valley Productions, LLC","Oded Binnun/ Michel Brezis","Feature Film","94111","4/26/2017","4/29/2017"
"873926","Etruscan Smile","2017","Jones @ Broadway","jones @ broadway","Po Valley Productions, LLC","Oded Binnun/ Michel Brezis","Feature Film","94109","2/20/2017","2/23/2017"
"315058","Etruscan Smile","2017","Bentley Reserve, 301 Battery Street","bentley reserve 301 battery street","Po Valley Productions, LLC","Oded Binnun/ Michel Brezis","Feature Film","94111","3/3/2017","3/6/2017"
"737082","Etruscan Smile","2017","St Regis Hotel, 125 3rd Street","st regis hotel 125 3rd street","Po Valley Productions, LLC","Oded Binnun/ Michel Brezis","Feature Film","94103","10/8/2017","10/11/2017"
"688181","Etruscan Smile","2017","Marriott Marquis, 780 Mission Street","marriott marquis 780 mission street","Po Valley Productions, LLC","Oded Binnun/ Michel Brezis","Feature Film","94103","5/8/2017","5/11/2017"
"824075","Etruscan Smile","2017","Laguna Honda Hospital, 375 Laguna Honda Blvd.","laguna honda hospital 375 laguna honda blvd","Po Valley Productions, LLC","Oded Binnun/ Michel Brezis","Feature Film","94116","9/19/2017","9/22/2017"
"226632","Etruscan Smile","2017","Turk Street between Mason & Leavenworth","turk street between mason & leavenworth","Po Valley Productions, LLC","Oded Binnun/ Michel Brezis","Feature Film","94102","6/28/2017","7/1/2017"
"360204","Etruscan Smile","2017","California Street between Sansome & Davis","california street between sansome & davis","Po Valley Productions, LLC","Oded Binnun/ Michel Brezis","Feature Film","94111","5/7/2017","5/10/2017"
"619853","Etruscan Smile","2017","3rd Street between Market & Harrison","3rd street between market & harrison","Po Valley Productions, LLC","Oded Binnun/ Michel Brezis","Feature Film","94107","1/25/2017","1/28/2017"
"876876","Etruscan Smile","2017","Mason Street @ Vallejo","mason street @ vallejo","Po Valley Productions, LLC","Oded Binnun/ Michel Brezis","Feature Film","94108","9/15/2017","9/18/2017"
"993936","Etruscan Smile","2017","225 California Street","225 california street","Po Valley Productions, LLC","Oded Binnun/ Michel Brezis","Feature Film","94111","3/14/2017","3/17/2017"
"526142","GirlBoss","2017","Mission Dolores Park, 19th St. & Dolores St.","mission dolores park 19th st & dolores st","Hippolyta Productions, LLC","Jamie Babbit, Amanda Brotchie, Steven K. Tsuchida, Christian Ditter, John Riggi","TV Series_x000D_
","94114","1/24/2017","1/27/2017"
"551590","GirlBoss","2017","Green and Divisadero","green and divisadero","Hippolyta Productions, LLC","Jamie Babbit, Amanda Brotchie, Steven K. Tsuchida, Christian Ditter, John Riggi","TV Series_x000D_
","94123","6/23/2017","6/26/2017"
"629137","GirlBoss","2017","1375 Haight St.","1375 haight st","Hippolyta Productions, LLC","Jamie Babbit, Amanda Brotchie, Steven K. Tsuchida, Christian Ditter, John Riggi","TV Series_x000D_
","94117","4/16/2017","4/19/2017"
"883381","GirlBoss","2017","Mission Thrift, 2330 Mission St.","mission thrift 2330 mission st","Hippolyta Productions, LLC","Jamie Babbit, Amanda Brotchie, Steven K. Tsuchida, Christian Ditter, John Riggi","TV Series_x000D_
","94110","7/19/2017","7/22/2017"
"194116","GirlBoss","2017","The Castro Theater, 429 Castro St.","the castro theater 429 castro st","Hippolyta Productions, LLC","Jamie Babbit, Amanda Brotchie, Steven K. Tsuchida, Christian Ditter, John Riggi","TV Series_x000D_
","94114","5/27/2017","5/30/2017"
"816024","GirlBoss","2017","Clarion Alley between Valencia and Mission","clarion alley between valencia and mission","Hippolyta Productions, LLC","Jamie Babbit, Amanda Brotchie, Steven K. Tsuchida, Christian Ditter, John Riggi","TV Series_x000D_
","94110","8/17/2017","8/20/2017"
"911011","GirlBoss","2017","Macchiarini Steps, Kearny between Vallejo and Broadway","macchiarini steps kearny between vallejo and broadway","Hippolyta Productions, LLC","Jamie Babbit, Amanda Brotchie, Steven K. Tsuchida, Christian Ditter, John Riggi","TV Series_x000D_
","94118","11/20/2017","11/23/2017"
"950027","GirlBoss","2017","Fillmore and Waller","fillmore and waller","Hippolyta Productions, LLC","Jamie Babbit, Amanda Brotchie, Steven K. Tsuchida, Christian Ditter, John Riggi","TV Series_x000D_
","94117","10/24/2017","10/27/2017"
"459504","GirlBoss","2017","La Taqueria, 2889 Mission St.","la taqueria 2889 mission st","Hippolyta Productions, LLC","Jamie Babbit, Amanda Brotchie, Steven K. Tsuchida, Christian Ditter, John Riggi","TV Series_x000D_
","94110","10/3/2017","10/6/2017"
"711766","GirlBoss","2017","Various Haight St. Vintage Shops","various haight st vintage shops","Hippolyta Productions, LLC","Jamie Babbit, Amanda Brotchie, Steven K. Tsuchida, Christian Ditter, John Riggi","TV Series_x000D_
","94117","5/27/2017","5/30/2017"
"970695","GirlBoss","2017","Clayton Post Office, 554 Clayton St.","clayton post office 554 clayton st","Hippolyta Productions, LLC","Jamie Babbit, Amanda Brotchie, Steven K. Tsuchida, Christian Ditter, John Riggi","TV Series_x000D_
","94117","11/2/2017","11/5/2017"
"858021","GirlBoss","2017","Taylor and Union","taylor and union","Hippolyta Productions, LLC","Jamie Babbit, Amanda Brotchie, Steven K. Tsuchida, Christian Ditter, John Riggi","TV Series_x000D_
","94133","12/11/2017","12/14/2017"
"489521","GirlBoss","2017","Filbert between Leavenworth and Hyde","filbert between leavenworth and hyde","Hippolyta Productions, LLC","Jamie Babbit, Amanda Brotchie, Steven K. Tsuchida, Christian Ditter, John Riggi","TV Series_x000D_
","94133","3/20/2017","3/23/2017"
"103084","GirlBoss","2017","Filbert between Grant and Kearny","filbert between grant and kearny","Hippolyta Productions, LLC","Jamie Babbit, Amanda Brotchie, Steven K. Tsuchida, Christian Ditter, John Riggi","TV Series_x000D_
","94133","5/11/2017","5/14/2017"
"571648","GirlBoss","2017","Filbert and Kearny Steps","filbert and kearny steps","Hippolyta Productions, LLC","Jamie Babbit, Amanda Brotchie, Steven K. Tsuchida, Christian Ditter, John Riggi","TV Series_x000D_
","94133","4/12/2017","4/15/2017"
"202637","GirlBoss","2017","Boulevard Restaurant, 1 Mission St.","boulevard restaurant 1 mission st","Hippolyta Productions, LLC","Jamie Babbit, Amanda Brotchie, Steven K. Tsuchida, Christian Ditter, John Riggi","TV Series_x000D_
","94105","6/18/2017","6/21/2017"
"753392","GirlBoss","2017","Grant between California and Washington","grant between california and washington","Hippolyta Productions, LLC","Jamie Babbit, Amanda Brotchie, Steven K. Tsuchida, Christian Ditter, John Riggi","TV Series_x000D_
","94108","10/2/2017","10/5/2017"
"152383","GirlBoss","2017","Musee Mecanique, Fisherman's Wharf","musee mecanique fisherman's wharf","Hippolyta Productions, LLC","Jamie Babbit, Amanda Brotchie, Steven K. Tsuchida, Christian Ditter, John Riggi","TV Series_x000D_
","94133","1/19/2017","1/22/2017"
"116051","GirlBoss","2017","Mission between 19th and 25th St.","mission between 19th and 25th st","Hippolyta Productions, LLC","Jamie Babbit, Amanda Brotchie, Steven K. Tsuchida, Christian Ditter, John Riggi","TV Series_x000D_
","94110","8/17/2017","8/20/2017"
"468171","GirlBoss","2017","Underground SF, 424 Haight St.","underground sf 424 haight st","Hippolyta Productions, LLC","Jamie Babbit, Amanda Brotchie, Steven K. Tsuchida, Christian Ditter, John Riggi","TV Series_x000D_
","94117","6/6/2017","6/9/2017"
"863714","GirlBoss","2017","Fillmore between Haight and Waller","fillmore between haight and waller","Hippolyta Productions, LLC","Jamie Babbit, Amanda Brotchie, Steven K. Tsuchida, Christian Ditter, John Riggi","TV Series_x000D_
","94117","5/9/2017","5/12/2017"
"982052","Silicon Valley Season 4","2017","Moscone Center Parking Garage/3rd St.","moscone center parking garage/3rd st","Brown Hill Productions, LLC","Mike Judge","TV Series_x000D_
","94103","10/9/2017","10/12/2017"
"921281","Silicon Valley Season 4","2017","Howard St between 3rd and 4th St.","howard st between 3rd and 4th st","Brown Hill Productions, LLC","Mike Judge","TV Series_x000D_
","94103","11/7/2017","11/10/2017"
"175628","When We Rise","2017","City Hall","city hall","Film 49 Productions","Gus Van Sant","TV Series_x000D_
","94102","10/21/2017","10/24/2017"
"928682","When We Rise","2017","United Nations Plaza","united nations plaza","Film 49 Productions","Gus Van Sant","TV Series_x000D_
","94102","1/23/2017","1/26/2017"
"962474","When We Rise","2017","520 Castro St.","520 castro st","Film 49 Productions","Gus Van Sant","TV Series_x000D_
","94114","1/7/2017","1/10/2017"
